series,t_seconds,value
proactive (this run),22541.699,0.992272
proactive (this run),22570.118,0.992295
proactive (this run),22600.305,0.992279
proactive (this run),22633.040,0.992295
proactive (this run),22659.060,0.992326
proactive (this run),22686.507,0.992311
proactive (this run),22722.871,0.992295
proactive (this run),22751.517,0.992365
proactive (this run),22780.282,0.992342
proactive (this run),22807.512,0.992358
proactive (this run),22841.125,0.992389
proactive (this run),22872.554,0.992342
proactive (this run),22901.200,0.992412
proactive (this run),22934.194,0.992436
proactive (this run),22959.795,0.992420
proactive (this run),22986.761,0.992342
proactive (this run),23022.225,0.992272
proactive (this run),23046.849,0.992389
proactive (this run),23081.492,0.992389
proactive (this run),23111.423,0.992412
proactive (this run),23139.545,0.992326
proactive (this run),23173.202,0.992248
proactive (this run),23202.676,0.992295
proactive (this run),23231.535,0.992279
proactive (this run),23260.261,0.992264
proactive (this run),23293.625,0.992272
proactive (this run),23320.862,0.992295
proactive (this run),23353.120,0.992311
proactive (this run),23376.876,0.992420
proactive (this run),23411.197,0.992404
proactive (this run),23442.340,0.992272
proactive (this run),23472.392,0.992295
proactive (this run),23501.898,0.992279
proactive (this run),23536.313,0.992295
proactive (this run),23563.745,0.992365
proactive (this run),23587.485,0.992311
proactive (this run),23623.382,0.992326
proactive (this run),23649.262,0.992365
proactive (this run),23682.153,0.992342
proactive (this run),23708.080,0.992358
proactive (this run),23742.854,0.992389
proactive (this run),23773.881,0.992342
proactive (this run),23803.063,0.992412
proactive (this run),23833.782,0.992404
proactive (this run),23861.737,0.992420
proactive (this run),23888.202,0.992342
proactive (this run),23924.170,0.992272
proactive (this run),23948.679,0.992389
proactive (this run),23983.593,0.992389
proactive (this run),24013.398,0.992412
proactive (this run),24039.586,0.992326
proactive (this run),24074.426,0.992248
proactive (this run),24101.990,0.992295
proactive (this run),24132.078,0.992279
proactive (this run),24160.157,0.992264
proactive (this run),24192.789,0.992272
proactive (this run),24224.547,0.992295
proactive (this run),24252.501,0.992311
proactive (this run),24278.009,0.992342
proactive (this run),24278.009,0.992420
proactive (this run),24325.906,0.992436
proactive (this run),24335.036,0.992373
proactive (this run),24341.814,0.992295
proactive (this run),24347.016,0.992283
proactive (this run),24353.467,0.992295
proactive (this run),24359.080,0.992311
proactive (this run),24363.056,0.992295
proactive (this run),24371.483,0.992307
proactive (this run),24403.576,0.992318
proactive (this run),24432.067,0.992318
proactive (this run),24458.958,0.992358
proactive (this run),24494.268,0.992389
proactive (this run),24524.065,0.992342
proactive (this run),24554.863,0.992412
proactive (this run),24584.994,0.992436
proactive (this run),24614.152,0.992420
proactive (this run),24640.462,0.992342
proactive (this run),24672.546,0.992311
proactive (this run),24703.531,0.992389
proactive (this run),24732.737,0.992436
proactive (this run),24766.068,0.992412
proactive (this run),24790.835,0.992326
proactive (this run),24825.635,0.661540
proactive (this run),24854.528,0.496147
proactive (this run),24884.824,0.661520
proactive (this run),24911.241,0.992264
proactive (this run),24944.990,0.992272
proactive (this run),24974.423,0.992295
proactive (this run),25003.385,0.992311
proactive (this run),25030.068,0.992420
proactive (this run),25065.866,0.992436
proactive (this run),25097.293,0.992272
proactive (this run),25122.904,0.992295
proactive (this run),25154.955,0.992279
proactive (this run),25184.220,0.992295
proactive (this run),25212.164,0.992326
proactive (this run),25239.844,0.992311
proactive (this run),25276.139,0.992295
proactive (this run),25302.611,0.992365
proactive (this run),25334.975,0.992342
proactive (this run),25360.572,0.992358
proactive (this run),25396.207,0.992389
proactive (this run),25427.135,0.992342
proactive (this run),25456.855,0.992412
proactive (this run),25486.576,0.992404
proactive (this run),25517.988,0.992389
proactive (this run),25540.537,0.992342
proactive (this run),25576.434,0.992311
proactive (this run),25600.733,0.992389
proactive (this run),25635.484,0.992389
proactive (this run),25670.438,0.992412
proactive (this run),25692.206,0.992326
proactive (this run),25728.497,0.992311
proactive (this run),25755.533,0.992295
proactive (this run),25787.956,0.992279
proactive (this run),25815.537,0.992272
proactive (this run),25846.903,0.992264
proactive (this run),25877.913,0.992295
proactive (this run),25906.213,0.992311
proactive (this run),25930.944,0.992420
proactive (this run),25968.729,0.992436
proactive (this run),25996.170,0.992272
proactive (this run),26024.948,0.992295
proactive (this run),26056.794,0.992295
proactive (this run),26086.044,0.992295
proactive (this run),26114.523,0.992326
proactive (this run),26141.065,0.992311
proactive (this run),26178.440,0.992295
proactive (this run),26206.435,0.992365
proactive (this run),26236.590,0.992342
proactive (this run),26261.480,0.992358
proactive (this run),26295.872,0.992358
proactive (this run),26327.785,0.992342
proactive (this run),26357.982,0.992412
proactive (this run),26388.863,0.992436
proactive (this run),26414.312,0.992420
proactive (this run),26417.753,0.992420
proactive (this run),26417.753,0.744283
proactive (this run),26427.828,0.744248
proactive (this run),26430.657,0.595416
proactive (this run),26438.132,0.661577
proactive (this run),26449.487,0.661582
proactive (this run),26454.083,0.708816
proactive (this run),26461.518,0.708816
proactive (this run),26461.518,0.744256
proactive (this run),26473.029,0.771813
proactive (this run),26483.325,0.868284
proactive (this run),26487.800,0.882063
proactive (this run),26495.783,0.992295
proactive (this run),26506.307,0.992289
proactive (this run),26513.828,0.992277
proactive (this run),26517.697,0.992330
proactive (this run),26524.888,0.992328
proactive (this run),26524.888,0.992324
proactive (this run),26539.509,0.992324
proactive (this run),26548.505,0.992342
proactive (this run),26555.477,0.992330
proactive (this run),26561.319,0.992342
proactive (this run),26566.918,0.992348
proactive (this run),26569.409,0.992348
proactive (this run),26569.409,0.992331
proactive (this run),26582.541,0.992307
proactive (this run),26591.016,0.992313
proactive (this run),26599.924,0.992318
proactive (this run),26604.122,0.992331
proactive (this run),26611.603,0.992331
proactive (this run),26624.189,0.992342
proactive (this run),26633.718,0.992375
proactive (this run),26642.641,0.992373
proactive (this run),26642.641,0.992375
proactive (this run),26654.505,0.992382
proactive (this run),26657.797,0.992365
proactive (this run),26665.230,0.992355
proactive (this run),26668.533,0.992371
proactive (this run),26679.483,0.992377
proactive (this run),26689.977,0.992389
proactive (this run),26695.483,0.992348
proactive (this run),26704.783,0.992342
proactive (this run),26704.783,0.992342
proactive (this run),26716.968,0.992324
proactive (this run),26726.646,0.992328
proactive (this run),26731.422,0.992302
proactive (this run),26737.853,0.992295
proactive (this run),26746.049,0.992289
proactive (this run),26755.333,0.992277
proactive (this run),26760.340,0.992330
proactive (this run),26768.872,0.992328
proactive (this run),26768.872,0.992324
proactive (this run),26780.662,0.992324
proactive (this run),26788.810,0.992336
proactive (this run),26796.435,0.992330
proactive (this run),26802.306,0.992342
proactive (this run),26809.734,0.992348
proactive (this run),26812.642,0.992348
proactive (this run),26812.642,0.992331
proactive (this run),26824.497,0.992307
proactive (this run),26830.974,0.992313
proactive (this run),26838.032,0.992311
proactive (this run),26841.732,0.992331
proactive (this run),26849.567,0.992331
proactive (this run),26858.692,0.992342
proactive (this run),26869.523,0.992358
proactive (this run),26880.788,0.992375
proactive (this run),26880.788,0.992377
proactive (this run),26890.623,0.992377
proactive (this run),26894.589,0.992365
proactive (this run),26902.504,0.992355
proactive (this run),26905.841,0.992371
proactive (this run),26915.468,0.992377
proactive (this run),26927.656,0.992389
proactive (this run),26932.563,0.992348
proactive (this run),26944.196,0.992342
proactive (this run),26944.196,0.992342
proactive (this run),26955.219,0.992335
proactive (this run),26964.062,0.992328
proactive (this run),26970.833,0.992302
proactive (this run),26980.190,0.992282
proactive (this run),26989.251,0.992268
proactive (this run),26997.442,0.992295
proactive (this run),27002.869,0.992330
proactive (this run),27009.772,0.992328
proactive (this run),27009.772,0.992324
proactive (this run),27022.612,0.992324
proactive (this run),27030.515,0.992336
proactive (this run),27036.586,0.992330
proactive (this run),27044.165,0.992342
proactive (this run),27050.865,0.992348
proactive (this run),27054.401,0.992348
proactive (this run),27054.401,0.992331
proactive (this run),27064.806,0.992307
proactive (this run),27071.052,0.992313
proactive (this run),27078.238,0.992311
proactive (this run),27081.410,0.992323
proactive (this run),27087.721,0.992332
proactive (this run),27098.308,0.992342
proactive (this run),27106.547,0.992358
proactive (this run),27118.092,0.992375
proactive (this run),27118.092,0.992377
proactive (this run),27129.230,0.992377
proactive (this run),27134.246,0.992365
proactive (this run),27143.564,0.992355
proactive (this run),27146.563,0.992371
proactive (this run),27156.651,0.992377
proactive (this run),27168.125,0.992375
proactive (this run),27173.162,0.992348
proactive (this run),27182.823,0.992342
proactive (this run),27182.823,0.992342
proactive (this run),27194.007,0.992324
proactive (this run),27205.923,0.992328
proactive (this run),27212.624,0.992302
proactive (this run),27220.263,0.992282
proactive (this run),27229.341,0.992268
proactive (this run),27237.469,0.992295
proactive (this run),27242.430,0.868289
proactive (this run),27249.143,0.850567
proactive (this run),27249.143,0.868284
proactive (this run),27262.250,0.868284
proactive (this run),27272.183,0.868294
proactive (this run),27278.737,0.868289
proactive (this run),27285.597,0.868299
proactive (this run),27292.123,0.868304
proactive (this run),27295.578,0.868304
proactive (this run),27295.578,0.882072
proactive (this run),27307.341,0.992307
proactive (this run),27314.832,0.992313
proactive (this run),27322.155,0.992311
proactive (this run),27326.043,0.992331
proactive (this run),27333.260,0.992331
proactive (this run),27342.224,0.992342
proactive (this run),27353.384,0.992354
proactive (this run),27361.673,0.992375
proactive (this run),27361.673,0.992377
proactive (this run),27372.434,0.992377
proactive (this run),27376.026,0.992365
proactive (this run),27386.655,0.992355
proactive (this run),27391.039,0.992371
proactive (this run),27401.822,0.992377
proactive (this run),27413.334,0.992389
proactive (this run),27419.738,0.992348
proactive (this run),27435.596,0.992334
proactive (this run),27435.596,0.992335
proactive (this run),27446.187,0.992335
proactive (this run),27457.212,0.992303
proactive (this run),27462.239,0.992287
proactive (this run),27470.689,0.992282
proactive (this run),27479.748,0.992287
proactive (this run),27488.406,0.992295
proactive (this run),27492.138,0.992330
proactive (this run),27502.476,0.992328
proactive (this run),27502.476,0.992324
proactive (this run),27515.625,0.992324
proactive (this run),27524.190,0.992342
proactive (this run),27532.578,0.992342
proactive (this run),27544.669,0.992342
proactive (this run),27551.530,0.992349
proactive (this run),27554.807,0.992295
proactive (this run),27565.148,0.992308
proactive (this run),27571.751,0.992308
proactive (this run),27571.751,0.992313
proactive (this run),27582.673,0.992318
proactive (this run),27586.934,0.992330
proactive (this run),27596.758,0.992342
proactive (this run),27607.885,0.992342
proactive (this run),27619.628,0.992375
proactive (this run),27630.989,0.992375
proactive (this run),27640.504,0.992382
proactive (this run),27643.589,0.992397
proactive (this run),27643.589,0.992375
proactive (this run),27655.948,0.992355
proactive (this run),27659.361,0.992375
proactive (this run),27668.370,0.992382
proactive (this run),27684.137,0.992375
proactive (this run),27688.133,0.992348
proactive (this run),27697.349,0.992342
proactive (this run),27707.745,0.992335
proactive (this run),27717.009,0.992342
proactive (this run),27717.009,0.992328
proactive (this run),27726.327,0.992302
proactive (this run),27736.876,0.992282
proactive (this run),27746.296,0.992268
proactive (this run),27755.308,0.992295
proactive (this run),27758.379,0.992328
proactive (this run),27768.311,0.992335
proactive (this run),27778.856,0.992335
proactive (this run),27786.130,0.992335
proactive (this run),27786.130,0.992336
proactive (this run),27795.858,0.992330
proactive (this run),27804.924,0.992342
proactive (this run),27812.038,0.992348
proactive (this run),27815.415,0.992330
proactive (this run),27826.066,0.992307
proactive (this run),27831.289,0.992313
proactive (this run),27840.095,0.992318
proactive (this run),27844.337,0.992318
proactive (this run),27844.337,0.992331
proactive (this run),27857.942,0.992342
proactive (this run),27868.517,0.992342
proactive (this run),27880.263,0.992375
proactive (this run),27893.536,0.992381
proactive (this run),27904.296,0.992397
proactive (this run),27907.927,0.992365
proactive (this run),27918.328,0.992358
proactive (this run),27921.503,0.992358
proactive (this run),27921.503,0.992375
proactive (this run),27932.971,0.992382
proactive (this run),27950.019,0.992375
proactive (this run),27954.581,0.992342
proactive (this run),27961.439,0.992342
proactive (this run),27971.314,0.992335
proactive (this run),27979.974,0.992328
proactive (this run),27986.629,0.992302
proactive (this run),27999.270,0.992287
proactive (this run),27999.270,0.992282
proactive (this run),28007.705,0.992289
proactive (this run),28017.144,0.992295
proactive (this run),28020.241,0.992330
proactive (this run),28029.445,0.992324
proactive (this run),28039.367,0.992324
proactive (this run),28045.509,0.992336
proactive (this run),28055.137,0.992330
proactive (this run),28062.480,0.992342
proactive (this run),28062.480,0.992342
proactive (this run),28072.442,0.992348
proactive (this run),28076.188,0.992331
proactive (this run),28085.743,0.992307
proactive (this run),28093.750,0.992313
proactive (this run),28101.625,0.992318
proactive (this run),28105.516,0.992330
proactive (this run),28114.630,0.882072
proactive (this run),28124.223,0.850579
proactive (this run),28124.223,0.868299
proactive (this run),28137.363,0.850607
proactive (this run),28149.261,0.850607
proactive (this run),28156.409,0.850613
proactive (this run),28159.585,0.868320
proactive (this run),28166.540,0.850590
proactive (this run),28169.776,0.744278
proactive (this run),28181.014,0.868330
proactive (this run),28192.531,0.850613
proactive (this run),28192.531,0.868340
proactive (this run),28199.828,0.868304
proactive (this run),28210.272,0.868299
proactive (this run),28218.827,0.868284
proactive (this run),28227.681,0.850567
proactive (this run),28233.665,0.992302
proactive (this run),28240.796,0.992295
proactive (this run),28251.133,0.992289
proactive (this run),28260.550,0.992287
proactive (this run),28260.550,0.992295
proactive (this run),28266.949,0.992330
proactive (this run),28276.322,0.992324
proactive (this run),28289.424,0.992335
proactive (this run),28296.186,0.992342
proactive (this run),28303.251,0.992342
proactive (this run),28310.830,0.992342
proactive (this run),28320.406,0.992348
proactive (this run),28323.834,0.992349
proactive (this run),28323.834,0.992330
proactive (this run),28333.951,0.992307
proactive (this run),28340.455,0.992313
proactive (this run),28348.930,0.992311
proactive (this run),28353.991,0.992331
proactive (this run),28363.771,0.992342
proactive (this run),28373.294,0.992342
proactive (this run),28382.945,0.992354
proactive (this run),28396.514,0.992373
proactive (this run),28396.514,0.992375
proactive (this run),28407.107,0.992382
proactive (this run),28412.131,0.992375
proactive (this run),28419.747,0.992355
proactive (this run),28423.572,0.992371
proactive (this run),28431.829,0.992377
proactive (this run),28443.418,0.992375
proactive (this run),28449.069,0.992348
proactive (this run),28457.466,0.992342
proactive (this run),28457.466,0.992342
proactive (this run),28470.368,0.992324
proactive (this run),28480.130,0.992328
proactive (this run),28487.635,0.992302
proactive (this run),28497.313,0.992282
proactive (this run),28508.370,0.992268
proactive (this run),28516.633,0.992295
proactive (this run),28520.750,0.992328
proactive (this run),28529.249,0.992328
proactive (this run),28529.249,0.992324
proactive (this run),28561.770,0.992361
proactive (this run),28567.342,0.992358
proactive (this run),28573.956,0.992342
proactive (this run),28580.756,0.992295
proactive (this run),28587.358,0.992311
proactive (this run),28590.960,0.826912
proactive (this run),28600.580,0.850550
proactive (this run),28610.387,0.850550
proactive (this run),28610.387,0.868273
proactive (this run),28621.035,0.882054
proactive (this run),28624.276,0.882072
proactive (this run),28632.591,0.882072
proactive (this run),28642.858,0.868299
proactive (this run),28650.458,0.868309
proactive (this run),28661.742,0.992375
proactive (this run),28674.488,0.992382
proactive (this run),28678.241,0.992382
proactive (this run),28678.241,0.992365
proactive (this run),28688.378,0.992355
proactive (this run),28692.778,0.992375
proactive (this run),28702.564,0.992377
proactive (this run),28715.427,0.992375
proactive (this run),28719.225,0.992348
proactive (this run),28728.725,0.992342
proactive (this run),28737.702,0.992324
proactive (this run),28745.802,0.992335
proactive (this run),28745.802,0.992324
proactive (this run),28755.326,0.992302
proactive (this run),28767.125,0.992282
proactive (this run),28776.778,0.992268
proactive (this run),28786.830,0.992295
proactive (this run),28790.260,0.992328
proactive (this run),28797.902,0.992335
proactive (this run),28808.598,0.992335
proactive (this run),28816.174,0.992342
proactive (this run),28816.174,0.992342
proactive (this run),28825.867,0.992330
proactive (this run),28833.088,0.992342
proactive (this run),28839.810,0.992348
proactive (this run),28843.222,0.992331
proactive (this run),28853.267,0.992307
proactive (this run),28858.467,0.992313
proactive (this run),28868.092,0.882054
proactive (this run),28873.592,0.868279
proactive (this run),28873.592,0.882072
proactive (this run),28886.321,0.868299
proactive (this run),28896.338,0.868299
proactive (this run),28906.286,0.850607
proactive (this run),28922.513,0.826984
proactive (this run),28929.230,0.992397
proactive (this run),28932.389,0.992375
proactive (this run),28943.734,0.992355
proactive (this run),28948.268,0.992358
proactive (this run),28948.268,0.992375
proactive (this run),29052.720,0.992389
proactive (this run),29066.629,0.992412
proactive (this run),29071.559,0.992326
proactive (this run),29080.802,0.992330
proactive (this run),29093.566,0.992314
proactive (this run),29103.582,0.826919
proactive (this run),29112.722,0.826906
proactive (this run),29124.402,0.826906
proactive (this run),29124.402,0.850527
proactive (this run),29135.971,0.826906
proactive (this run),29143.343,0.826906
proactive (this run),29147.267,0.850567
proactive (this run),29154.199,0.850573
proactive (this run),29165.725,0.992335
proactive (this run),29173.655,0.992342
proactive (this run),29182.236,0.992330
proactive (this run),29189.628,0.992342
proactive (this run),29189.628,0.992342
proactive (this run),29199.458,0.992348
proactive (this run),29202.744,0.992331
proactive (this run),29212.156,0.992307
proactive (this run),29220.758,0.992313
proactive (this run),29228.352,0.992318
proactive (this run),29232.210,0.992331
proactive (this run),29244.004,0.992342
proactive (this run),29254.534,0.992342
proactive (this run),29254.534,0.992342
proactive (this run),29268.681,0.992375
proactive (this run),29280.136,0.992375
proactive (this run),29291.233,0.992397
proactive (this run),29295.412,0.992365
proactive (this run),29306.086,0.992358
proactive (this run),29309.846,0.992375
proactive (this run),29331.658,0.992361
proactive (this run),29331.658,0.992365
proactive (this run),29343.313,0.992373
proactive (this run),29349.066,0.992342
proactive (this run),29358.967,0.992350
proactive (this run),29370.696,0.992314
proactive (this run),29379.889,0.992303
proactive (this run),29385.827,0.992302
proactive (this run),29398.628,0.992282
proactive (this run),29409.894,0.992276
proactive (this run),29409.894,0.992287
proactive (this run),29420.142,0.992287
proactive (this run),29422.392,0.992328
proactive (this run),29432.215,0.992335
proactive (this run),29444.093,0.992335
proactive (this run),29450.911,0.992342
proactive (this run),29458.327,0.992330
proactive (this run),29469.046,0.992342
proactive (this run),29479.933,0.992342
proactive (this run),29479.933,0.992348
proactive (this run),29486.513,0.992295
proactive (this run),29497.582,0.992308
proactive (this run),29504.424,0.992322
proactive (this run),29511.912,0.992315
proactive (this run),29516.389,0.992330
proactive (this run),29524.327,0.992342
proactive (this run),29534.058,0.992342
proactive (this run),29549.668,0.992358
proactive (this run),29549.668,0.992375
proactive (this run),29563.498,0.992375
proactive (this run),29572.295,0.992397
proactive (this run),29576.903,0.992365
proactive (this run),29584.074,0.992355
proactive (this run),29589.469,0.992375
proactive (this run),29600.285,0.992382
proactive (this run),29619.177,0.992375
proactive (this run),29623.601,0.992373
proactive (this run),29623.601,0.992342
proactive (this run),29635.926,0.992335
proactive (this run),29647.461,0.992342
proactive (this run),29655.734,0.992303
proactive (this run),29663.269,0.992287
proactive (this run),29671.746,0.992282
proactive (this run),29681.119,0.992268
proactive (this run),29690.571,0.992295
proactive (this run),29693.949,0.992295
proactive (this run),29693.949,0.992330
proactive (this run),29703.782,0.992324
proactive (this run),29712.738,0.992324
proactive (this run),29722.211,0.992336
proactive (this run),29733.189,0.992342
proactive (this run),29740.645,0.992342
proactive (this run),29747.506,0.992348
proactive (this run),29752.421,0.992330
proactive (this run),29774.742,0.992304
proactive (this run),29774.742,0.992318
proactive (this run),29784.091,0.992318
proactive (this run),29794.917,0.992326
proactive (this run),29799.013,0.992342
proactive (this run),29806.324,0.992342
proactive (this run),29819.719,0.992358
proactive (this run),29826.846,0.992375
proactive (this run),29842.722,0.992375
proactive (this run),29849.087,0.992381
proactive (this run),29849.087,0.992382
proactive (this run),29855.767,0.992375
proactive (this run),29864.377,0.992355
proactive (this run),29867.102,0.992375
proactive (this run),29874.351,0.992377
proactive (this run),29882.824,0.992389
proactive (this run),29886.532,0.992363
proactive (this run),29898.853,0.992348
proactive (this run),29898.853,0.992347
proactive (this run),29910.215,0.992324
proactive (this run),29920.387,0.992324
proactive (this run),29926.297,0.992324
proactive (this run),29934.181,0.992295
proactive (this run),29943.243,0.992268
proactive (this run),29949.258,0.992295
proactive (this run),29953.329,0.992330
proactive (this run),29962.341,0.992328
proactive (this run),29962.341,0.992324
proactive (this run),29972.684,0.992324
proactive (this run),29979.797,0.992326
proactive (this run),29986.713,0.992330
proactive (this run),29993.969,0.992331
proactive (this run),29999.519,0.992347
proactive (this run),30001.767,0.992347
proactive (this run),30001.767,0.992332
proactive (this run),30017.023,0.992307
proactive (this run),30021.457,0.992311
proactive (this run),30030.947,0.992311
proactive (this run),30035.557,0.992331
proactive (this run),30042.417,0.992331
proactive (this run),30049.998,0.992342
proactive (this run),30060.267,0.992354
proactive (this run),30074.299,0.992375
proactive (this run),30074.299,0.992377
proactive (this run),30087.371,0.992382
proactive (this run),30091.540,0.992375
proactive (this run),30102.322,0.992355
proactive (this run),30106.826,0.992375
proactive (this run),30113.894,0.992382
proactive (this run),30137.635,0.992373
proactive (this run),30143.176,0.992342
proactive (this run),30164.935,0.992365
proactive (this run),30164.935,0.992361
proactive (this run),30176.449,0.992295
proactive (this run),30185.604,0.992286
proactive (this run),30190.079,0.992287
proactive (this run),30198.067,0.992256
proactive (this run),30207.782,0.992287
proactive (this run),30215.680,0.992295
proactive (this run),30219.570,0.992330
proactive (this run),30227.455,0.992328
proactive (this run),30227.455,0.992324
proactive (this run),30242.704,0.992324
proactive (this run),30250.393,0.992342
proactive (this run),30255.615,0.992330
proactive (this run),30262.681,0.992342
proactive (this run),30270.975,0.992348
proactive (this run),30274.371,0.992348
proactive (this run),30274.371,0.992331
proactive (this run),30288.636,0.992308
proactive (this run),30293.721,0.992313
proactive (this run),30304.296,0.992318
proactive (this run),30311.061,0.992330
proactive (this run),30321.886,0.992342
proactive (this run),30330.813,0.992342
proactive (this run),30343.717,0.992375
proactive (this run),30356.836,0.992379
proactive (this run),30356.836,0.992381
proactive (this run),30369.393,0.992397
proactive (this run),30373.374,0.992365
proactive (this run),30379.676,0.992355
proactive (this run),30384.142,0.992375
proactive (this run),30394.415,0.992382
proactive (this run),30410.423,0.992375
proactive (this run),30416.287,0.992348
proactive (this run),30425.290,0.992342
proactive (this run),30425.290,0.992342
proactive (this run),30440.306,0.992342
proactive (this run),30450.689,0.992303
proactive (this run),30455.501,0.992287
proactive (this run),30466.400,0.992282
proactive (this run),30475.673,0.992268
proactive (this run),30486.650,0.992287
proactive (this run),30492.980,0.992328
proactive (this run),30505.233,0.992342
proactive (this run),30505.233,0.992335
proactive (this run),30521.242,0.992342
proactive (this run),30530.248,0.826965
proactive (this run),30538.752,0.826952
proactive (this run),30546.434,0.850579
proactive (this run),30554.836,0.826926
proactive (this run),30558.004,0.850539
proactive (this run),30569.653,0.850550
proactive (this run),30576.292,0.850550
proactive (this run),30576.292,0.868273
proactive (this run),30587.802,0.868279
proactive (this run),30595.935,0.992330
proactive (this run),30606.581,0.992342
proactive (this run),30619.522,0.992358
proactive (this run),30629.904,0.992373
proactive (this run),30644.278,0.992381
proactive (this run),30654.158,0.992397
proactive (this run),30661.221,0.992389
proactive (this run),30661.221,0.992365
proactive (this run),30675.560,0.992358
proactive (this run),30679.348,0.992375
proactive (this run),30688.156,0.992382
proactive (this run),30702.167,0.992375
proactive (this run),30708.051,0.992342
proactive (this run),30718.351,0.992335
proactive (this run),30730.489,0.992335
proactive (this run),30742.640,0.992314
proactive (this run),30742.640,0.992303
proactive (this run),30750.798,0.992287
proactive (this run),30763.118,0.992256
proactive (this run),30779.188,0.992276
proactive (this run),30789.428,0.992287
proactive (this run),30792.297,0.992342
proactive (this run),30800.077,0.992335
proactive (this run),30811.725,0.992342
proactive (this run),30819.721,0.992342
proactive (this run),30819.721,0.992342
proactive (this run),30832.676,0.992342
proactive (this run),30843.678,0.992342
proactive (this run),30853.735,0.992311
proactive (this run),30856.294,0.992295
proactive (this run),30865.984,0.992308
proactive (this run),30874.319,0.992322
proactive (this run),30884.353,0.992315
proactive (this run),30889.984,0.992315
proactive (this run),30889.984,0.992330
proactive (this run),30902.630,0.992342
proactive (this run),30910.637,0.992342
proactive (this run),30918.451,0.992375
proactive (this run),30929.604,0.992375
proactive (this run),30938.317,0.992382
proactive (this run),30941.429,0.992365
proactive (this run),30948.697,0.992365
proactive (this run),30953.506,0.992355
proactive (this run),30953.506,0.992371
proactive (this run),30964.753,0.992377
proactive (this run),30973.377,0.992389
proactive (this run),30979.072,0.992348
proactive (this run),30986.430,0.992347
proactive (this run),30993.614,0.992331
proactive (this run),31002.748,0.992324
proactive (this run),31008.361,0.992321
proactive (this run),31019.624,0.992302
proactive (this run),31019.624,0.992295
proactive (this run),31032.322,0.992289
proactive (this run),31040.850,0.992295
proactive (this run),31044.231,0.992330
proactive (this run),31053.303,0.992324
proactive (this run),31061.197,0.992324
proactive (this run),31069.575,0.992342
proactive (this run),31077.203,0.992330
proactive (this run),31083.723,0.992342
proactive (this run),31083.723,0.992342
proactive (this run),31095.296,0.992348
proactive (this run),31098.267,0.992331
proactive (this run),31106.684,0.992307
proactive (this run),31115.777,0.992313
proactive (this run),31128.921,0.992318
proactive (this run),31133.235,0.992330
proactive (this run),31142.229,0.992342
proactive (this run),31155.509,0.992334
proactive (this run),31155.509,0.992335
proactive (this run),31178.574,0.992379
proactive (this run),31193.374,0.992389
proactive (this run),31200.462,0.992389
proactive (this run),31203.739,0.992370
proactive (this run),31213.570,0.992358
proactive (this run),31217.907,0.992381
proactive (this run),31229.067,0.992382
proactive (this run),31245.167,0.992365
proactive (this run),31245.167,0.992375
proactive (this run),31253.165,0.992348
proactive (this run),31266.096,0.992350
proactive (this run),31274.703,0.992342
proactive (this run),31282.971,0.992303
proactive (this run),31288.425,0.992302
proactive (this run),31299.378,0.992282
proactive (this run),31312.911,0.992268
proactive (this run),31323.432,0.992287
proactive (this run),31323.432,0.992295
proactive (this run),31330.819,0.992328
proactive (this run),31340.967,0.992335
proactive (this run),31352.731,0.992342
proactive (this run),31360.820,0.992358
proactive (this run),31370.498,0.992342
proactive (this run),31377.125,0.992342
proactive (this run),31385.485,0.992349
proactive (this run),31387.956,0.992349
proactive (this run),31387.956,0.992330
proactive (this run),31403.839,0.992308
proactive (this run),31408.165,0.992313
proactive (this run),31414.479,0.992318
proactive (this run),31418.779,0.992331
proactive (this run),31426.239,0.992331
proactive (this run),31438.160,0.992342
proactive (this run),31450.523,0.992375
proactive (this run),31460.517,0.992375
proactive (this run),31460.517,0.992377
proactive (this run),31472.061,0.992382
proactive (this run),31478.377,0.992375
proactive (this run),31490.409,0.992358
proactive (this run),31494.145,0.992375
proactive (this run),31506.333,0.992382
proactive (this run),31518.399,0.992375
proactive (this run),31525.784,0.992342
proactive (this run),31540.116,0.992351
proactive (this run),31540.116,0.992350
proactive (this run),31551.490,0.992342
proactive (this run),31564.991,0.992303
proactive (this run),31572.208,0.992287
proactive (this run),31583.029,0.992256
proactive (this run),31602.718,0.992276
proactive (this run),31615.593,0.992295
proactive (this run),31620.395,0.992342
proactive (this run),31629.075,0.992361
proactive (this run),31629.075,0.992350
proactive (this run),31649.386,0.992361
proactive (this run),31657.441,0.992358
proactive (this run),31665.257,0.992342
proactive (this run),31674.882,0.992342
proactive (this run),31681.874,0.992311
proactive (this run),31684.923,0.992295
proactive (this run),31694.374,0.992308
proactive (this run),31699.780,0.992308
proactive (this run),31699.780,0.992313
proactive (this run),31710.039,0.992318
proactive (this run),31713.850,0.992331
proactive (this run),31720.852,0.992331
proactive (this run),31728.642,0.992342
proactive (this run),31739.099,0.992358
proactive (this run),31750.581,0.992377
proactive (this run),31759.774,0.992377
proactive (this run),31765.098,0.992382
proactive (this run),31765.098,0.992365
proactive (this run),31776.361,0.992355
proactive (this run),31780.332,0.992371
proactive (this run),31787.300,0.992377
proactive (this run),31797.415,0.992389
proactive (this run),31801.547,0.992348
proactive (this run),31808.450,0.992348
proactive (this run),31808.450,0.992347
